customerID,gender,SeniorCitizen,Age,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,Churn
CUST-00631,Female,0,20,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two Year,Yes,Credit Card,93.96,1939.71,1,5,No
CUST-00632,Female,0,27,Yes,Yes,62,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,32.8,2017.42,2,4,No
CUST-00633,Female,0,57,No,No,54,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Credit Card,86.24,4843.3,4,4,No
CUST-00634,Female,0,64,No,No,65,No,No Phone Service,DSL,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,45.95,2861.26,1,4,No
CUST-00635,Male,1,65,Yes,No,19,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,30.55,600.19,0,3,No
CUST-00636,Male,0,18,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,78.88,4888.31,1,5,No
CUST-00637,Female,0,46,Yes,No,33,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,86.59,2806.61,3,4,No
CUST-00638,Male,0,51,No,No,44,Yes,No,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Credit Card,73.26,3158.56,3,3,No
CUST-00639,Male,1,67,No,No,49,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,Yes,Mailed Check,84.34,4052.11,2,4,No
CUST-00640,Male,1,69,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,43.68,1171.04,2,4,No
CUST-00641,Male,0,51,Yes,No,72,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,84.77,6305.86,2,5,No
CUST-00642,Male,1,79,Yes,No,46,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Electronic Check,96.4,4358.89,3,5,No
CUST-00643,Male,0,64,No,No,2,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,27.19,,2,4,Yes
CUST-00644,Male,0,30,No,No,46,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,86.82,3849.52,3,5,No
CUST-00645,Male,0,46,Yes,Yes,72,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,96.35,6915.54,4,3,No
CUST-00646,Female,0,56,Yes,Yes,60,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,One Year,No,Electronic Check,89.58,5642.89,3,4,No
CUST-00647,Female,0,41,No,Yes,24,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer,90.56,2099.29,3,4,No
CUST-00648,Female,0,43,Yes,No,18,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,89.75,1687.8,3,4,Yes
CUST-00649,Female,0,34,Yes,No,9,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,25.59,237.78,2,2,No
CUST-00650,Male,0,24,Yes,Yes,21,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,21.92,482.06,2,3,No
CUST-00651,Male,0,30,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,70,2168.23,2,4,No
CUST-00652,Female,0,22,No,No,21,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,97.32,1985.17,4,2,Yes
CUST-00653,Female,0,43,No,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,90.55,517.05,1,3,Yes
CUST-00654,Female,0,20,No,No,7,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer,95.44,683.09,4,2,Yes
CUST-00655,Male,0,24,No,No,10,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,83.26,844.6,3,1,No
CUST-00656,Male,1,67,Yes,Yes,35,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,29.79,1009.08,3,4,No
CUST-00657,Male,0,18,No,No,58,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,120,7162.64,2,3,Yes
CUST-00658,Male,0,34,Yes,No,29,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,One Year,No,Electronic Check,90.14,2561.57,2,2,Yes
CUST-00659,Female,0,60,No,No,63,No,No Phone Service,DSL,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer,56.54,3432,1,5,No
CUST-00660,Female,0,42,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,64.89,3154.99,1,5,No
CUST-00661,Male,0,20,Yes,Yes,28,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,91.18,2448.61,5,1,Yes
CUST-00662,Female,0,32,Yes,Yes,24,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,94.46,2213.37,2,3,No
CUST-00663,Female,1,71,Yes,Yes,14,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Bank Transfer,66.29,916.12,3,5,No
CUST-00664,Male,0,60,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,63.95,2118.41,0,4,No
CUST-00665,Male,1,65,Yes,No,32,Yes,No,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer,83.65,2755.11,4,4,No
CUST-00666,Male,1,68,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Two Year,No,Credit Card,71.08,70.67,7,2,No
CUST-00667,Male,0,33,Yes,Yes,64,No,No Phone Service,DSL,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,53.98,3532.3,2,3,No
CUST-00668,Male,1,65,No,No,6,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer,30.46,184.01,3,3,No
CUST-00669,Male,0,45,No,No,44,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,No,Electronic Check,98.24,4253.76,0,3,No
CUST-00670,Male,0,26,No,No,2,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.86,146.97,2,5,No
CUST-00671,Male,0,18,No,No,42,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,49.77,2128.7,1,5,No
CUST-00672,Female,1,72,No,No,2,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,64.06,,2,5,No
CUST-00673,Male,1,72,Yes,No,12,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,No,Credit Card,89.3,1084.24,2,5,No
CUST-00674,Female,0,33,Yes,No,22,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,93.79,2101.14,3,5,No
CUST-00675,Male,0,58,Yes,Yes,43,No,No Phone Service,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,63.19,2685.8,0,5,Yes
CUST-00676,Female,0,61,No,No,5,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,87.23,452.25,1,5,No
CUST-00677,Male,0,58,No,Yes,33,Yes,No,DSL,No,No,No,Yes,No,No,Two Year,Yes,Mailed Check,57.73,1840.76,1,4,No
CUST-00678,Male,0,24,Yes,No,32,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,78.4,2605.11,3,3,No
CUST-00679,Female,0,31,Yes,No,10,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,23.73,233.56,3,4,No
CUST-00680,Female,0,46,No,No,65,Yes,Yes,DSL,No,No,No,No,No,No,Two Year,No,Credit Card,61.11,3823.21,1,5,No
CUST-00681,Female,0,36,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,65.67,530.62,0,5,Yes
CUST-00682,Male,1,66,No,No,15,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer,82.2,1217.71,4,4,Yes
CUST-00683,Male,0,19,No,Yes,51,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,94.13,4952.09,3,4,No
CUST-00684,Female,0,58,No,Yes,8,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Two Year,No,Mailed Check,98.83,785.17,3,4,No
CUST-00685,Female,0,62,No,No,71,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,29.48,2128.36,1,5,Yes
CUST-00686,Female,1,70,No,No,44,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,28.01,1208.81,1,3,No
CUST-00687,Female,1,75,No,No,31,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Mailed Check,59.51,1791.21,4,4,No
CUST-00688,Male,0,28,No,No,21,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer,70.8,1470.16,3,4,No
CUST-00689,Female,0,63,No,No,40,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,99.44,4020.08,2,4,No
CUST-00690,Male,0,47,Yes,No,69,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,58.64,4109.66,1,5,Yes
CUST-00691,Male,0,57,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,48.93,1232.82,1,4,No
CUST-00692,Male,0,35,Yes,Yes,29,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,24.32,739.7,1,5,No
CUST-00693,Female,0,19,Yes,Yes,53,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two Year,No,Mailed Check,73.88,3990.46,6,3,Yes
CUST-00694,Male,0,49,No,Yes,12,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer,72.27,904.66,2,1,No
CUST-00695,Male,0,25,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,One Year,Yes,Bank Transfer,71.3,685.76,0,5,Yes
CUST-00696,Female,0,39,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,One Year,Yes,Electronic Check,44.38,1357.87,1,4,No
CUST-00697,Male,0,23,Yes,No,12,No,No Phone Service,DSL,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Transfer,55.17,649.53,1,5,No
CUST-00698,Female,0,29,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,53.11,562.98,5,1,No
CUST-00699,Male,1,66,Yes,No,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,43.48,2615.55,1,5,No
CUST-00700,Male,0,57,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,58.06,116.34,1,5,No
CUST-00701,Female,1,81,No,No,49,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,54.49,2690.05,3,5,No
CUST-00702,Male,0,32,No,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,70.02,2080.38,2,4,Yes
CUST-00703,Male,0,45,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.71,2871.99,5,3,Yes
CUST-00704,Male,0,62,Yes,Yes,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.15,714.13,1,4,Yes
CUST-00705,Male,0,35,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card,72.59,1536.03,0,4,No
CUST-00706,Female,0,19,No,Yes,43,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer,83.67,3539.71,3,2,No
CUST-00707,Male,0,30,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,83.45,732.71,2,4,No
CUST-00708,Female,0,62,Yes,No,23,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,119.24,2653.89,2,3,No
CUST-00709,Male,0,32,No,No,6,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,77.24,465.51,2,4,Yes
CUST-00710,Female,0,37,No,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,55.29,1111.69,3,3,No
CUST-00711,Female,0,46,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,75.87,295.2,1,5,Yes
CUST-00712,Female,0,59,No,No,7,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,34.81,248.83,0,5,No
CUST-00713,Male,0,46,No,No,44,No,No Phone Service,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,58.12,2616.84,2,5,No
CUST-00714,Male,0,20,Yes,Yes,20,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,55.32,1053.4,2,3,Yes
CUST-00715,Male,0,36,Yes,Yes,64,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,116.13,7354.84,1,4,No
CUST-00716,Female,1,71,No,No,1,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Two Year,No,Mailed Check,71.24,,1,3,Yes
CUST-00717,Female,0,31,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,75.39,75.54,2,2,Yes
CUST-00718,Female,0,57,No,No,15,No,No Phone Service,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,74.31,1097.67,4,3,No
CUST-00719,Male,1,73,No,Yes,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,52.15,254.33,3,3,Yes
CUST-00720,Female,0,28,No,No,70,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,59.14,4033.55,2,1,Yes
CUST-00721,Female,0,48,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Transfer,76.12,3361.38,0,5,No
CUST-00722,Male,0,60,No,No,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,36.69,2725.48,0,5,No
CUST-00723,Male,0,49,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,One Year,Yes,Electronic Check,71.37,821.04,0,3,No
CUST-00724,Female,0,44,Yes,No,27,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,90.93,2404.12,1,2,Yes
CUST-00725,Female,0,47,No,No,5,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,31.18,148.82,2,2,No
CUST-00726,Female,0,60,No,No,65,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,25.14,1680.08,2,4,No
CUST-00727,Male,0,19,Yes,No,56,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,85.13,4547.64,3,4,No
CUST-00728,Female,1,84,No,No,1,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,86.86,,1,5,Yes
CUST-00729,Male,0,45,Yes,No,2,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,93.12,187.61,1,3,Yes
CUST-00730,Male,0,48,Yes,Yes,3,No,No Phone Service,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,60.92,181.11,2,4,Yes
CUST-00731,Male,0,51,Yes,No,6,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,33.56,196.98,1,4,No
CUST-00732,Female,0,32,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer,54.88,214.58,2,4,No
CUST-00733,Female,0,42,No,No,60,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,81.42,5030.68,1,5,Yes
CUST-00734,Female,0,53,Yes,Yes,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer,18,94.27,1,4,Yes
CUST-00735,Male,0,25,No,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,67.38,1725.26,2,2,No
CUST-00736,Female,1,68,Yes,No,61,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,78.63,4575.38,2,5,No
CUST-00737,Male,0,54,No,No,53,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18,909.79,0,4,No
CUST-00738,Female,0,62,Yes,No,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,20.08,185.4,2,3,No
CUST-00739,Male,0,56,Yes,No,13,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,29.83,389.82,2,4,No
CUST-00740,Male,0,49,No,No,9,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One Year,No,Bank Transfer,69.66,644.72,4,3,Yes
CUST-00741,Male,0,34,Yes,No,65,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18,1193.11,4,4,No
CUST-00742,Male,0,52,Yes,No,27,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,91.45,2569.77,3,3,No
CUST-00743,Female,0,54,No,No,39,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,64.94,2630.38,1,4,No
CUST-00744,Female,0,36,No,Yes,54,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,27.51,1528.37,3,2,Yes
CUST-00745,Male,0,61,Yes,Yes,4,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,82.71,330.02,1,5,Yes
CUST-00746,Female,0,46,Yes,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,18.95,483.25,2,3,No
CUST-00747,Male,0,24,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Transfer,80.3,241.07,0,5,No
CUST-00748,Female,0,45,No,Yes,54,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,120,6481.34,2,1,No
CUST-00749,Female,0,26,Yes,No,23,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,65.69,1527.53,2,1,No
CUST-00750,Female,0,45,No,No,19,No,No Phone Service,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Electronic Check,68.54,1261.38,6,3,No
CUST-00751,Male,0,23,No,No,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,76.33,5116.18,2,5,No
CUST-00752,Female,0,46,Yes,No,22,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Credit Card,78.28,1714.69,3,5,No
CUST-00753,Female,0,34,Yes,No,52,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,23.86,1255.63,1,5,No
CUST-00754,Male,0,33,Yes,No,14,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Mailed Check,60.44,824.13,2,4,No
CUST-00755,Male,1,72,Yes,Yes,45,No,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,70.92,3170.46,1,2,No
CUST-00756,Female,0,48,No,No,6,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Mailed Check,90.89,529.54,3,3,Yes
CUST-00757,Female,1,70,Yes,No,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,27.6,114.54,4,3,No
CUST-00758,Female,0,38,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Mailed Check,103.37,7227.19,0,3,No
CUST-00759,Female,0,43,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,82.21,1598.98,0,4,No
CUST-00760,Female,0,53,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,69.89,3134.12,0,2,No
CUST-00761,Male,0,59,No,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,85.38,2258.89,1,5,Yes
CUST-00762,Male,1,75,Yes,No,25,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,90.27,2192.35,2,3,No
CUST-00763,Male,0,39,No,No,7,No,No Phone Service,DSL,No,No,No,No,Yes,No,One Year,Yes,Bank Transfer,43.11,316.54,1,3,No
CUST-00764,Female,0,59,No,No,21,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,64.85,1366.44,3,4,No
CUST-00765,Male,0,29,No,No,67,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,21.21,1391.08,0,4,No
CUST-00766,Female,0,59,No,No,68,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,38.34,2648.23,1,5,No
CUST-00767,Female,0,30,Yes,Yes,3,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,112.36,329.5,3,4,No
CUST-00768,Female,0,28,Yes,No,17,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,94.19,1652.51,3,2,No
CUST-00769,Male,0,33,No,No,48,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,20.4,960.42,0,5,No
CUST-00770,Female,0,25,No,No,42,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,72.16,3178.69,3,1,Yes
CUST-00771,Male,0,57,Yes,Yes,59,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,105.76,6305.45,2,4,No
CUST-00772,Female,0,57,Yes,Yes,30,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,Yes,Electronic Check,91.4,2836.44,3,4,No
CUST-00773,Male,1,83,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,72.11,4210.8,2,5,Yes
CUST-00774,Male,1,81,Yes,Yes,11,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,18,195,0,5,No
CUST-00775,Female,0,47,Yes,No,35,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Electronic Check,106.21,3805.63,1,3,No
CUST-00776,Male,0,47,No,No,27,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,87.79,2407.08,1,5,No
CUST-00777,Male,0,29,Yes,Yes,63,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer,67.5,4122.48,2,3,Yes
CUST-00778,Female,0,27,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,75.23,1853.71,0,5,No
CUST-00779,Female,0,61,No,No,33,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,86.81,2796.96,1,4,No
CUST-00780,Female,1,81,No,No,9,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,80.37,731.53,1,5,No
CUST-00781,Female,0,32,No,No,58,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer,18,1027.77,1,3,No
CUST-00782,Female,1,74,No,No,71,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,30.03,2091.42,3,4,No
CUST-00783,Male,0,34,Yes,Yes,25,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,24.6,597,2,4,No
CUST-00784,Male,0,43,No,No,25,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18,445.91,2,2,Yes
CUST-00785,Male,0,19,No,Yes,6,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,88.24,513.32,2,5,No
CUST-00786,Female,1,69,Yes,Yes,50,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Transfer,78.83,4123.82,0,5,No
CUST-00787,Female,0,43,No,No,33,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,89.55,2853.05,1,4,Yes
CUST-00788,Male,0,40,No,No,31,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One Year,No,Credit Card,105.13,3393.73,0,2,No
CUST-00789,Male,0,35,Yes,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,19.8,511.12,2,4,No
